event_id,user_id,event_time,valid,item_id
4526,30077,2019-01-10 14:48:56,0,item_13
4526,30077,2019-01-10 14:48:56,0,item_15
4527,35468,2019-01-10 14:49:27,0,item_11
4527,35468,2019-01-10 14:49:27,0,item_15
4528,35073,2019-01-10 14:52:16,0,item_2
4529,37751,2019-01-10 15:02:54,0,item_6
4530,12417,2019-01-10 15:25:11,0,item_15
4531,4941,2019-01-10 16:05:59,0,item_3
4531,4941,2019-01-10 16:05:59,0,item_9
4531,4941,2019-01-10 16:05:59,0,item_2
4532,8132,2019-01-10 16:48:01,0,item_13
4532,8132,2019-01-10 16:48:01,0,item_15
4533,35565,2019-01-10 16:50:54,0,item_15
4534,37323,2019-01-10 16:53:12,0,item_13
4535,36469,2019-01-10 17:12:24,0,item_2
4536,11698,2019-01-10 17:19:56,0,item_6
4537,34171,2019-01-10 17:44:28,0,item_2
4538,39037,2019-01-10 18:16:08,0,item_6
4538,39037,2019-01-10 18:16:08,0,item_2
4539,2453,2019-01-10 18:17:11,0,item_4
4539,2453,2019-01-10 18:17:11,0,item_9
4540,39094,2019-01-10 22:28:54,0,item_1
4540,39094,2019-01-10 22:28:54,0,item_15
4541,33041,2019-01-11 00:46:32,0,item_2
4542,23837,2019-01-11 00:46:46,0,item_2
4543,15761,2019-01-11 00:46:46,0,item_2
4544,34292,2019-01-11 00:46:57,0,item_2
4545,16511,2019-01-11 00:47:16,0,item_2
4546,28208,2019-01-11 00:47:17,0,item_2
4547,31193,2019-01-11 00:47:18,0,item_2
4548,6444,2019-01-11 00:47:18,0,item_2
4549,10604,2019-01-11 00:47:18,0,item_2
4550,3854,2019-01-11 00:47:28,0,item_2
4551,17879,2019-01-11 00:50:23,0,item_2
4552,39769,2019-01-11 00:50:25,0,item_2
4553,11648,2019-01-11 06:51:16,0,item_2
4554,29987,2019-01-11 07:17:15,0,item_9
4555,1656,2019-01-11 07:56:45,0,item_6
4556,30403,2019-01-11 08:06:01,0,item_11
4556,30403,2019-01-11 08:06:01,0,item_15
4557,30748,2019-01-11 08:08:17,0,item_6
4558,39722,2019-01-11 08:28:35,0,item_2
4559,3097,2019-01-11 08:43:52,0,item_15
4560,14215,2019-01-11 08:47:12,0,item_2
4561,24658,2019-01-11 09:02:56,0,item_1
4562,8372,2019-01-11 09:25:18,0,item_2
4563,800,2019-01-11 09:44:38,0,item_2
4564,39233,2019-01-11 09:56:34,0,item_13
4564,39233,2019-01-11 09:56:34,0,item_15
4565,39115,2019-01-11 10:00:33,0,item_11
4566,9610,2019-01-11 10:01:25,0,item_2
4567,24303,2019-01-11 10:10:13,0,item_12
4568,15555,2019-01-11 10:20:57,0,item_16
4569,34753,2019-01-11 10:23:41,0,item_11
4570,17862,2019-01-11 10:37:47,0,item_1
4571,10608,2019-01-11 10:58:16,0,item_3
4572,38579,2019-01-11 11:04:18,0,item_11
4573,860,2019-01-11 11:10:50,0,item_15
4574,20370,2019-01-11 11:14:18,0,item_1
4574,20370,2019-01-11 11:14:18,0,item_6
4575,23224,2019-01-11 11:50:07,0,item_2
4576,19125,2019-01-11 11:59:33,0,item_2
4577,9805,2019-01-11 12:25:08,0,item_14
4578,18059,2019-01-11 12:42:53,0,item_11
4578,18059,2019-01-11 12:42:53,0,item_14
4578,18059,2019-01-11 12:42:53,0,item_15
4578,18059,2019-01-11 12:42:53,0,item_2
4579,5630,2019-01-11 12:44:55,0,item_15
4580,21401,2019-01-11 12:54:13,0,item_2
4581,19456,2019-01-11 13:06:22,0,item_14
4582,4737,2019-01-11 13:07:19,0,item_15
4583,17559,2019-01-11 13:08:19,0,item_2
4584,14384,2019-01-11 13:13:22,0,item_2
4585,31983,2019-01-11 13:21:35,0,item_2
4586,22389,2019-01-11 13:36:54,0,item_13
4587,32110,2019-01-11 13:50:39,0,item_2
4588,193,2019-01-11 13:59:06,0,item_15
4589,39027,2019-01-11 13:59:19,0,item_2
4590,12169,2019-01-11 14:00:54,0,item_2
4591,5954,2019-01-11 14:09:59,0,item_2
4592,29645,2019-01-11 14:20:07,0,item_2
4593,36334,2019-01-11 14:35:11,0,item_14
4594,14225,2019-01-11 14:38:53,0,item_1
4595,39593,2019-01-11 14:44:58,0,item_2
4596,13919,2019-01-11 14:57:39,0,item_13
4597,26805,2019-01-11 15:54:02,0,item_3
4598,23221,2019-01-11 16:20:07,0,item_2
4599,37753,2019-01-11 16:32:23,0,item_11
4599,37753,2019-01-11 16:32:23,0,item_13
4600,39788,2019-01-11 17:25:55,0,item_2
4601,31312,2019-01-11 19:55:21,0,item_2
4602,13771,2019-01-11 23:46:55,0,item_2
4603,7092,2019-01-12 00:41:22,0,item_2
4604,34143,2019-01-12 00:41:22,0,item_2
4605,17505,2019-01-12 00:41:25,0,item_2
4606,33886,2019-01-12 00:41:34,0,item_2
4607,35565,2019-01-12 00:42:04,0,item_2
4608,32280,2019-01-12 00:42:15,0,item_2
4609,39687,2019-01-12 00:42:16,0,item_2
4610,36021,2019-01-12 00:42:28,0,item_2
4611,10611,2019-01-12 00:42:36,0,item_2
4612,21789,2019-01-12 00:42:38,0,item_2
4613,8894,2019-01-12 00:42:48,0,item_2
4614,20845,2019-01-12 00:42:50,0,item_2
4615,11924,2019-01-12 00:45:52,0,item_2
4616,14216,2019-01-12 00:45:54,0,item_2
4617,2940,2019-01-12 06:47:09,0,item_4
4618,18076,2019-01-12 07:57:26,0,item_2
4619,29315,2019-01-12 10:20:36,0,item_2
4620,7516,2019-01-12 11:44:44,0,item_6
4621,9163,2019-01-12 11:46:23,0,item_6
4622,2001,2019-01-12 13:23:38,0,item_9
4623,31970,2019-01-12 13:31:45,0,item_11
4624,28592,2019-01-12 13:51:57,0,item_2
4625,26143,2019-01-12 15:11:59,0,item_2
4626,7869,2019-01-12 16:26:09,0,item_6
4627,5536,2019-01-12 16:37:04,0,item_6
4628,32145,2019-01-12 17:07:46,0,item_11
4628,32145,2019-01-12 17:07:46,0,item_13
4628,32145,2019-01-12 17:07:46,0,item_14
4628,32145,2019-01-12 17:07:46,0,item_15
4629,1365,2019-01-12 18:44:56,0,item_9
4630,34703,2019-01-12 20:48:13,0,item_13
4631,26945,2019-01-12 21:15:58,0,item_4
4632,29314,2019-01-12 22:00:46,0,item_2
4633,24328,2019-01-12 22:09:58,0,item_15
4634,5220,2019-01-12 23:52:27,0,item_11
4635,25400,2019-01-13 09:23:00,0,item_2
4636,1106,2019-01-13 10:57:30,0,item_9
4637,37335,2019-01-13 11:09:30,0,item_15
4638,15418,2019-01-13 11:56:56,0,item_15
4639,35082,2019-01-13 14:12:38,0,item_2
4640,1273,2019-01-13 16:40:19,0,item_14
4641,28435,2019-01-13 16:41:41,0,item_11
4641,28435,2019-01-13 16:41:41,0,item_15
4641,28435,2019-01-13 16:41:41,0,item_2
4642,27908,2019-01-13 18:31:01,0,item_11
4642,27908,2019-01-13 18:31:01,0,item_15
4643,5101,2019-01-13 19:07:59,0,item_6
4644,3050,2019-01-13 19:16:44,0,item_2
4645,28498,2019-01-13 21:16:29,0,item_13
4646,3372,2019-01-13 23:58:09,0,item_9
4647,18101,2019-01-14 08:51:00,0,item_12
4648,15016,2019-01-14 08:57:01,0,item_2
4649,21750,2019-01-14 08:58:11,0,item_2
4650,14121,2019-01-14 09:09:59,0,item_6
4651,8070,2019-01-14 09:14:30,0,item_2
4652,19630,2019-01-14 09:21:02,0,item_2
4653,2718,2019-01-14 09:21:12,0,item_2
4654,9923,2019-01-14 09:28:00,0,item_5
4655,4348,2019-01-14 09:40:42,0,item_15
4656,5265,2019-01-14 10:00:03,0,item_4
4657,20981,2019-01-14 10:02:24,0,item_6
4658,39851,2019-01-14 10:03:28,0,item_2
4659,17213,2019-01-14 10:03:42,0,item_15
4660,25704,2019-01-14 10:05:33,0,item_2
4661,34021,2019-01-14 10:13:18,0,item_6
4662,17771,2019-01-14 10:15:26,0,item_2
4663,39150,2019-01-14 10:17:26,0,item_13
4664,27117,2019-01-14 10:23:29,0,item_1
4664,27117,2019-01-14 10:23:29,0,item_6
4665,7804,2019-01-14 10:24:36,0,item_13
4666,30854,2019-01-14 10:29:13,0,item_11
4667,32597,2019-01-14 10:48:54,0,item_2
4668,20076,2019-01-14 10:49:45,0,item_1
4669,24545,2019-01-14 10:54:44,0,item_2
4670,2946,2019-01-14 11:02:10,0,item_13
4671,39761,2019-01-14 11:04:13,0,item_2
4672,4698,2019-01-14 11:04:17,0,item_11
4673,39773,2019-01-14 11:05:12,0,item_2
4674,39686,2019-01-14 11:05:24,0,item_9
4675,1785,2019-01-14 11:13:01,0,item_2
4676,19273,2019-01-14 11:15:05,0,item_6
4677,39698,2019-01-14 11:20:48,0,item_2
4678,11892,2019-01-14 11:21:49,0,item_2
4679,16089,2019-01-14 11:36:50,0,item_2
4680,1979,2019-01-14 11:42:29,0,item_3
4681,696,2019-01-14 11:54:28,0,item_6
4682,29265,2019-01-14 11:59:12,0,item_2
4683,16200,2019-01-14 12:05:19,0,item_2
4684,21000,2019-01-14 12:07:07,0,item_2
4685,1497,2019-01-14 12:11:00,0,item_14
4686,16198,2019-01-14 12:24:40,0,item_13
4687,28299,2019-01-14 12:44:13,0,item_13
4688,3989,2019-01-14 13:01:26,0,item_10
4689,37053,2019-01-14 13:18:13,0,item_3
4690,6114,2019-01-14 13:19:37,0,item_15
4691,30708,2019-01-14 13:21:50,0,item_2
4692,6709,2019-01-14 13:56:45,0,item_15
4693,26817,2019-01-14 13:57:09,0,item_1
4693,26817,2019-01-14 13:57:09,0,item_6
4694,36651,2019-01-14 14:00:18,0,item_1
4694,36651,2019-01-14 14:00:18,0,item_15
4695,21130,2019-01-14 14:12:08,0,item_2
4696,19465,2019-01-14 14:12:33,0,item_6
4697,1164,2019-01-14 14:15:13,0,item_6
4698,7703,2019-01-14 14:18:50,0,item_11
4699,38047,2019-01-14 14:26:59,0,item_2
4700,1081,2019-01-14 14:28:18,0,item_2
4701,20601,2019-01-14 14:38:19,0,item_2
4702,28117,2019-01-14 14:38:59,0,item_2
4703,4415,2019-01-14 14:43:17,0,item_2
4704,35217,2019-01-14 14:54:43,0,item_2
4705,21548,2019-01-14 14:55:17,0,item_2
4706,12343,2019-01-14 14:59:50,0,item_2
4707,31534,2019-01-14 15:20:28,0,item_1
4707,31534,2019-01-14 15:20:28,0,item_14
4707,31534,2019-01-14 15:20:28,0,item_2
4708,30026,2019-01-14 15:22:17,0,item_2
4709,32695,2019-01-14 15:27:17,0,item_2
4710,35248,2019-01-14 15:28:23,0,item_5
4711,33443,2019-01-14 15:31:49,0,item_11
4712,1606,2019-01-14 16:01:57,0,item_1
4713,8408,2019-01-14 16:14:50,0,item_6
4714,21843,2019-01-14 16:27:54,0,item_2
4715,39791,2019-01-14 16:54:35,0,item_11
4716,33635,2019-01-14 17:15:49,0,item_2
4717,33758,2019-01-14 17:19:21,0,item_4
4718,14843,2019-01-14 17:29:14,0,item_10
4719,23302,2019-01-14 17:45:26,0,item_15
4720,18641,2019-01-14 17:48:52,0,item_11
4721,32654,2019-01-14 18:03:33,0,item_2
4722,39754,2019-01-14 18:48:02,0,item_11
4723,10306,2019-01-14 20:38:46,0,item_1
4724,15129,2019-01-14 21:22:29,0,item_9
4725,29948,2019-01-14 22:31:59,0,item_2
4726,1081,2019-01-15 00:02:15,0,item_4
4727,17709,2019-01-15 00:57:57,0,item_2
4728,14233,2019-01-15 00:57:59,0,item_2
4729,31280,2019-01-15 00:58:16,0,item_2
4730,35019,2019-01-15 00:58:43,0,item_2
4731,20010,2019-01-15 00:58:44,0,item_2
4732,32385,2019-01-15 00:59:29,0,item_2
4733,15095,2019-01-15 00:59:30,0,item_2
4734,39217,2019-01-15 01:00:35,0,item_2
4735,210,2019-01-15 01:00:35,0,item_2
4736,4979,2019-01-15 01:01:20,0,item_2
4737,7081,2019-01-15 01:01:23,0,item_2
4738,22048,2019-01-15 01:01:23,0,item_2
4739,30502,2019-01-15 01:02:09,0,item_2
4740,10458,2019-01-15 01:02:54,0,item_2
4741,39150,2019-01-15 01:03:31,0,item_2
4742,22191,2019-01-15 01:03:31,0,item_2
4743,15418,2019-01-15 01:04:10,0,item_2
4744,23263,2019-01-15 01:04:10,0,item_2
4745,35491,2019-01-15 01:04:11,0,item_2
4746,17982,2019-01-15 01:15:48,0,item_3
4747,39521,2019-01-15 07:50:45,0,item_2
4748,33293,2019-01-15 08:50:56,0,item_11
4748,33293,2019-01-15 08:50:56,0,item_15
4748,33293,2019-01-15 08:50:56,0,item_2
4749,39839,2019-01-15 09:00:09,0,item_2
4750,24199,2019-01-15 09:03:01,0,item_1
4750,24199,2019-01-15 09:03:01,0,item_15
4751,22687,2019-01-15 09:04:58,0,item_2
4752,31534,2019-01-15 09:09:57,0,item_2
4753,24675,2019-01-15 09:13:44,0,item_11
4754,39416,2019-01-15 09:16:14,0,item_13
4755,3032,2019-01-15 09:21:00,0,item_11
4756,35177,2019-01-15 09:25:07,0,item_2
4757,4456,2019-01-15 09:30:05,0,item_6
4758,22645,2019-01-15 09:41:33,0,item_3
4759,36783,2019-01-15 09:44:20,0,item_6
4760,34535,2019-01-15 09:47:58,0,item_6
4761,4605,2019-01-15 10:00:14,0,item_12
4762,35849,2019-01-15 10:09:35,0,item_2
4763,39541,2019-01-15 10:10:25,0,item_15
4763,39541,2019-01-15 10:10:25,0,item_16
4764,4574,2019-01-15 10:23:27,0,item_2
4765,18664,2019-01-15 10:47:17,0,item_1
4766,37868,2019-01-15 10:50:06,0,item_11
4767,31532,2019-01-15 10:50:43,0,item_6
4767,31532,2019-01-15 10:50:43,0,item_2
4768,1606,2019-01-15 10:51:06,0,item_15
4769,30296,2019-01-15 10:55:41,0,item_2
4770,16941,2019-01-15 10:58:03,0,item_11
4770,16941,2019-01-15 10:58:03,0,item_13
4770,16941,2019-01-15 10:58:03,0,item_15
4770,16941,2019-01-15 10:58:03,0,item_2
4771,18731,2019-01-15 11:07:26,0,item_2
4772,7171,2019-01-15 11:17:37,0,item_2
4773,10298,2019-01-15 11:19:11,0,item_1
4774,39800,2019-01-15 11:31:09,0,item_2
4775,23232,2019-01-15 11:34:40,0,item_1
4776,8926,2019-01-15 11:38:33,0,item_2
4777,5091,2019-01-15 11:40:08,0,item_2
4778,24212,2019-01-15 11:44:02,0,item_11
4779,19136,2019-01-15 11:50:42,0,item_14
4780,3241,2019-01-15 11:56:53,0,item_3
4781,23598,2019-01-15 11:58:07,0,item_2
4782,27004,2019-01-15 11:59:13,0,item_15
4783,3411,2019-01-15 12:01:47,0,item_14
4784,27908,2019-01-15 12:04:08,0,item_14
4785,14074,2019-01-15 12:12:11,0,item_2
4786,21831,2019-01-15 12:13:20,0,item_2
4787,21310,2019-01-15 12:20:04,0,item_2
4788,14541,2019-01-15 12:36:43,0,item_1
4789,21110,2019-01-15 12:53:21,0,item_2
4790,88,2019-01-15 12:57:57,0,item_11
4791,1196,2019-01-15 13:06:01,0,item_13
4792,10039,2019-01-15 13:06:33,0,item_15
4793,23964,2019-01-15 13:19:18,0,item_2
4794,17445,2019-01-15 13:39:33,0,item_15
4795,6731,2019-01-15 13:44:26,0,item_15
4796,39093,2019-01-15 13:56:56,0,item_2
4797,28239,2019-01-15 14:18:30,0,item_2
4798,21194,2019-01-15 14:26:12,0,item_1
4798,21194,2019-01-15 14:26:12,0,item_15
4799,24359,2019-01-15 14:35:04,0,item_2
4800,24223,2019-01-15 14:36:34,0,item_6
4801,24229,2019-01-15 14:39:02,0,item_2
4802,37043,2019-01-15 14:58:25,0,item_9
4803,29572,2019-01-15 15:27:41,0,item_6
4804,27959,2019-01-15 15:58:27,0,item_1
4805,1881,2019-01-15 16:55:34,0,item_2
4806,892,2019-01-15 17:17:37,0,item_10
4807,16079,2019-01-15 17:17:59,0,item_9
4808,35017,2019-01-15 17:37:57,0,item_6
4809,11986,2019-01-15 17:47:14,0,item_2
4810,39444,2019-01-15 17:49:59,0,item_11
4810,39444,2019-01-15 17:49:59,0,item_15
4811,15098,2019-01-15 18:14:36,0,item_2
4812,403,2019-01-15 18:27:22,0,item_2
4813,1273,2019-01-15 18:36:46,0,item_2
4814,28289,2019-01-15 19:42:02,0,item_6
4815,39054,2019-01-15 21:18:24,0,item_11
4816,27687,2019-01-15 21:24:55,0,item_2
4817,39756,2019-01-16 00:58:12,0,item_2
4818,272,2019-01-16 00:58:29,0,item_2
4819,37583,2019-01-16 00:58:50,0,item_2
4820,20037,2019-01-16 00:59:11,0,item_2
4821,2454,2019-01-16 00:59:22,0,item_2
4822,33756,2019-01-16 00:59:31,0,item_2
4823,37801,2019-01-16 00:59:31,0,item_2
4824,39249,2019-01-16 00:59:32,0,item_2
4825,3866,2019-01-16 01:02:37,0,item_2
4826,5301,2019-01-16 01:02:39,0,item_2
4827,28125,2019-01-16 01:02:39,0,item_2
4828,39801,2019-01-16 03:38:00,0,item_4
4828,39801,2019-01-16 03:38:00,0,item_5
4828,39801,2019-01-16 03:38:00,0,item_2
4829,11423,2019-01-16 08:02:39,0,item_15
4830,36336,2019-01-16 08:27:18,0,item_15
4831,19279,2019-01-16 08:55:24,0,item_5
4832,27786,2019-01-16 09:04:16,0,item_12
4832,27786,2019-01-16 09:04:16,0,item_2
4833,39692,2019-01-16 09:11:23,0,item_15
4834,22331,2019-01-16 09:35:51,0,item_14
4835,12433,2019-01-16 09:58:54,0,item_8
4836,37957,2019-01-16 09:59:41,0,item_6
4837,32145,2019-01-16 10:03:43,0,item_2
4838,16661,2019-01-16 10:11:41,0,item_15
4838,16661,2019-01-16 10:11:41,0,item_2
4839,28238,2019-01-16 10:15:00,0,item_2
4840,2381,2019-01-16 10:45:35,0,item_2
4841,14817,2019-01-16 10:49:35,0,item_9
4842,36074,2019-01-16 10:55:33,0,item_2
4843,554,2019-01-16 11:04:19,0,item_2
4844,37736,2019-01-16 11:20:50,0,item_3
4845,24421,2019-01-16 11:23:45,0,item_14
4846,4276,2019-01-16 11:25:20,0,item_2
4847,21481,2019-01-16 11:27:27,0,item_15
4848,243,2019-01-16 11:29:31,0,item_6
4848,243,2019-01-16 11:29:31,0,item_10
4849,39726,2019-01-16 11:40:46,0,item_2
4850,20212,2019-01-16 11:47:22,0,item_2
4851,15575,2019-01-16 11:57:47,0,item_4
4852,26508,2019-01-16 12:06:49,0,item_14
4853,36698,2019-01-16 12:30:08,0,item_2
4854,22004,2019-01-16 12:44:27,0,item_6
4855,5318,2019-01-16 13:08:32,0,item_15
4855,5318,2019-01-16 13:08:32,0,item_16
4856,8178,2019-01-16 13:16:56,0,item_1
4857,13239,2019-01-16 13:29:15,0,item_2
4858,26008,2019-01-16 13:44:33,0,item_9
4859,38721,2019-01-16 13:49:08,0,item_2
4860,9518,2019-01-16 13:55:12,0,item_6
4861,39826,2019-01-16 14:11:14,0,item_15
4862,27005,2019-01-16 14:15:07,0,item_2
4863,27702,2019-01-16 14:15:20,0,item_15
4864,39814,2019-01-16 14:29:33,0,item_2
4865,10921,2019-01-16 14:30:02,0,item_6
4866,37901,2019-01-16 14:43:46,0,item_15
4867,27667,2019-01-16 14:55:10,0,item_14
4868,35791,2019-01-16 14:56:05,0,item_3
4869,37875,2019-01-16 15:15:06,0,item_2
4870,7196,2019-01-16 15:17:23,0,item_2
4871,7184,2019-01-16 15:23:06,0,item_6
4872,5346,2019-01-16 16:35:12,0,item_2
4873,30805,2019-01-16 16:59:47,0,item_2
4874,2975,2019-01-16 17:03:19,0,item_4
4875,37722,2019-01-16 17:04:42,0,item_6
4876,11139,2019-01-16 17:06:33,0,item_1
4876,11139,2019-01-16 17:06:33,0,item_15
4877,38126,2019-01-16 17:11:07,0,item_2
4878,39872,2019-01-16 17:53:18,0,item_15
4879,4322,2019-01-16 17:56:23,0,item_2
4880,18139,2019-01-16 18:02:29,0,item_6
4881,26018,2019-01-16 18:48:40,0,item_2
4882,34169,2019-01-16 19:49:57,0,item_11
4882,34169,2019-01-16 19:49:57,0,item_2
4883,20372,2019-01-16 20:14:03,0,item_15
4884,10734,2019-01-16 23:18:19,0,item_6
4885,34691,2019-01-17 00:59:23,0,item_2
4886,39767,2019-01-17 00:59:23,0,item_2
4887,39867,2019-01-17 00:59:56,0,item_2
4888,15592,2019-01-17 00:59:58,0,item_2
4889,39863,2019-01-17 01:01:09,0,item_2
4890,33321,2019-01-17 01:01:10,0,item_2
4891,17645,2019-01-17 01:01:11,0,item_2
4892,19230,2019-01-17 01:01:50,0,item_2
4893,39416,2019-01-17 01:02:32,0,item_2
4894,19466,2019-01-17 01:05:33,0,item_2
4895,30217,2019-01-17 01:05:35,0,item_2
4896,36082,2019-01-17 01:05:35,0,item_2
4897,10580,2019-01-17 08:22:13,0,item_15
4898,10415,2019-01-17 08:22:29,0,item_6
4899,31903,2019-01-17 08:49:09,0,item_15
4900,9418,2019-01-17 08:49:50,0,item_6
4901,262,2019-01-17 09:27:50,0,item_2
4902,34757,2019-01-17 09:43:40,0,item_2
4903,7045,2019-01-17 09:49:27,0,item_1
4903,7045,2019-01-17 09:49:27,0,item_15
4904,31165,2019-01-17 09:50:25,0,item_14
4905,35932,2019-01-17 09:50:59,0,item_1
4906,39802,2019-01-17 09:55:49,0,item_2
4907,39833,2019-01-17 10:08:47,0,item_2
4908,22115,2019-01-17 10:37:27,0,item_12
4909,23464,2019-01-17 10:43:40,0,item_13
4910,39830,2019-01-17 10:53:33,0,item_2
4911,17890,2019-01-17 11:04:22,0,item_1
4912,22949,2019-01-17 11:08:11,0,item_2
4913,12365,2019-01-17 11:15:17,0,item_11
4914,39853,2019-01-17 11:29:30,0,item_2
4915,35184,2019-01-17 11:29:47,0,item_8
4916,18858,2019-01-17 11:49:25,0,item_6
4917,19022,2019-01-17 11:52:49,0,item_2
4918,15360,2019-01-17 12:16:15,0,item_11
4918,15360,2019-01-17 12:16:15,0,item_2
4919,39818,2019-01-17 12:25:27,0,item_2
4920,2775,2019-01-17 12:30:18,0,item_8
4921,1603,2019-01-17 12:31:26,0,item_2
4922,22990,2019-01-17 12:34:59,0,item_2
4923,39886,2019-01-17 12:39:04,0,item_14
4924,32437,2019-01-17 12:39:51,0,item_5
4924,32437,2019-01-17 12:39:51,0,item_9
4925,11646,2019-01-17 13:11:03,0,item_15
4926,14104,2019-01-17 13:15:16,0,item_2
4927,29877,2019-01-17 13:15:25,0,item_2
4928,15110,2019-01-17 13:30:04,0,item_6
4929,37743,2019-01-17 13:37:16,0,item_3
4930,31077,2019-01-17 13:39:36,0,item_11
4931,11423,2019-01-17 13:53:26,0,item_11
4932,28131,2019-01-17 13:54:01,0,item_15
4933,15054,2019-01-17 13:56:12,0,item_2
4934,11269,2019-01-17 13:57:33,0,item_6
4934,11269,2019-01-17 13:57:33,0,item_13
4935,22458,2019-01-17 13:59:49,0,item_2
4936,19441,2019-01-17 14:27:04,0,item_11
4937,403,2019-01-17 14:54:34,0,item_9
4938,1006,2019-01-17 14:58:50,0,item_5
4939,28010,2019-01-17 15:05:38,0,item_15
4940,12546,2019-01-17 15:13:27,0,item_11
4941,958,2019-01-17 15:15:15,0,item_2
4942,19342,2019-01-17 16:09:24,0,item_1
4942,19342,2019-01-17 16:09:24,0,item_11
4942,19342,2019-01-17 16:09:24,0,item_14
4943,8474,2019-01-17 16:23:58,0,item_2
4944,16511,2019-01-17 17:11:10,0,item_1
4944,16511,2019-01-17 17:11:10,0,item_5
4945,1607,2019-01-17 17:39:16,0,item_11
4945,1607,2019-01-17 17:39:16,0,item_15
4945,1607,2019-01-17 17:39:16,0,item_2
4946,15269,2019-01-17 18:56:11,0,item_6
4947,13198,2019-01-17 19:35:59,0,item_9
4948,28408,2019-01-17 20:20:10,0,item_4
4949,24478,2019-01-17 21:11:41,0,item_15
4950,15240,2019-01-17 22:00:06,0,item_1
4950,15240,2019-01-17 22:00:06,0,item_15
4951,37933,2019-01-18 00:45:05,0,item_2
4952,39824,2019-01-18 00:45:32,0,item_2
4953,18381,2019-01-18 00:46:25,0,item_2
4954,30078,2019-01-18 00:46:41,0,item_2
4955,36606,2019-01-18 00:46:44,0,item_2
4956,39541,2019-01-18 00:49:44,0,item_2
4957,39333,2019-01-18 08:38:45,0,item_9
4958,18413,2019-01-18 08:43:19,0,item_10
4959,19549,2019-01-18 09:16:07,0,item_4
4960,31640,2019-01-18 09:30:05,0,item_2
4961,15504,2019-01-18 09:37:00,0,item_5
4962,4785,2019-01-18 09:42:17,0,item_14
4963,18937,2019-01-18 09:54:26,0,item_2
4964,22428,2019-01-18 10:14:37,0,item_13
4964,22428,2019-01-18 10:14:37,0,item_2
4965,24274,2019-01-18 10:19:03,0,item_2
4966,28155,2019-01-18 10:19:45,0,item_2
4967,15124,2019-01-18 10:22:26,0,item_1
4968,36026,2019-01-18 10:27:39,0,item_2
4969,39793,2019-01-18 10:28:06,0,item_2
4970,15510,2019-01-18 10:30:17,0,item_2
4971,39813,2019-01-18 10:36:38,0,item_2
4972,30123,2019-01-18 10:55:09,0,item_2
4973,31999,2019-01-18 11:00:14,0,item_2
4974,30174,2019-01-18 11:14:49,0,item_1
4975,25331,2019-01-18 11:21:32,0,item_1
4975,25331,2019-01-18 11:21:32,0,item_11
4975,25331,2019-01-18 11:21:32,0,item_15
4976,11473,2019-01-18 11:23:17,0,item_2
4977,3943,2019-01-18 11:39:00,0,item_11
4978,21425,2019-01-18 11:42:19,0,item_2
4979,17086,2019-01-18 12:03:53,0,item_2
4980,39714,2019-01-18 12:08:54,0,item_2
4981,39732,2019-01-18 12:14:35,0,item_2
4982,4644,2019-01-18 12:17:14,0,item_15
4983,21087,2019-01-18 12:29:45,0,item_9
4984,33528,2019-01-18 12:29:45,0,item_2
4985,22614,2019-01-18 12:30:11,0,item_14
4986,2950,2019-01-18 12:33:14,0,item_6
4987,3231,2019-01-18 12:34:01,0,item_2
4988,3733,2019-01-18 12:41:43,0,item_9
4989,32240,2019-01-18 12:44:26,0,item_2
4990,27063,2019-01-18 12:53:29,0,item_2
4991,7459,2019-01-18 12:59:25,0,item_6
4992,39850,2019-01-18 13:11:14,0,item_2
4993,8445,2019-01-18 13:13:14,0,item_2
4994,38005,2019-01-18 13:14:03,0,item_15
4995,31307,2019-01-18 13:16:05,0,item_2
4996,19779,2019-01-18 13:18:31,0,item_2
4997,31773,2019-01-18 13:19:04,0,item_15
4998,39792,2019-01-18 13:27:18,0,item_15
4999,25996,2019-01-18 13:38:04,0,item_2
5000,19260,2019-01-18 13:39:50,0,item_2
5001,15498,2019-01-18 13:41:53,0,item_2
5002,30403,2019-01-18 13:43:07,0,item_2
5003,27966,2019-01-18 13:50:39,0,item_2
5004,39489,2019-01-18 14:24:55,0,item_6
5005,16648,2019-01-18 14:30:59,0,item_5
5006,39918,2019-01-18 14:35:12,0,item_11
5006,39918,2019-01-18 14:35:12,0,item_15
5007,32829,2019-01-18 14:58:05,0,item_13
5007,32829,2019-01-18 14:58:05,0,item_2
5008,16160,2019-01-18 15:14:19,0,item_2
5009,25953,2019-01-18 15:33:50,0,item_2
5010,11809,2019-01-18 15:38:32,0,item_2
5011,22831,2019-01-18 16:10:09,0,item_2
5012,29591,2019-01-18 17:02:07,0,item_15
5013,29396,2019-01-18 17:23:46,0,item_11
5014,23177,2019-01-18 18:00:11,0,item_2
5015,27714,2019-01-18 18:31:54,0,item_13
5016,39840,2019-01-18 20:46:11,0,item_2
5017,39812,2019-01-18 20:46:14,0,item_2
5018,4684,2019-01-18 20:46:14,0,item_2
5019,13135,2019-01-18 20:46:16,0,item_2
5020,16090,2019-01-18 20:46:16,0,item_2
5021,3010,2019-01-19 09:05:20,0,item_3
5022,30367,2019-01-19 09:09:02,0,item_2
5023,9594,2019-01-19 13:53:54,0,item_2
5024,39547,2019-01-19 16:40:11,0,item_2
5025,39885,2019-01-19 16:40:11,0,item_2
