event_id,valid,item_id
8325,0,item_15
8326,0,item_15
8327,0,item_6
8328,0,item_3
8329,0,item_15
8330,0,item_11
8331,0,item_10
8332,0,item_3
8333,0,item_3
8333,0,item_8
8334,0,item_6
8335,0,item_2
8336,0,item_11
8337,0,item_6
8338,0,item_13
8339,0,item_11
8340,0,item_1
8340,0,item_6
8341,0,item_15
8342,0,item_9
8343,0,item_5
8344,0,item_3
8345,0,item_5
8346,0,item_2
8347,0,item_11
8347,0,item_13
8347,0,item_15
8348,0,item_15
8349,0,item_6
8350,0,item_2
8351,0,item_2
8352,0,item_6
8353,0,item_2
8354,0,item_1
8354,0,item_9
8355,0,item_13
8356,0,item_2
8357,0,item_13
8358,0,item_2
8359,0,item_3
8360,0,item_2
8361,0,item_14
8362,0,item_2
8363,0,item_1
8364,0,item_15
8365,0,item_11
8365,0,item_13
8365,0,item_15
8366,0,item_9
8367,0,item_1
8367,0,item_2
8368,0,item_13
8369,0,item_2
8370,0,item_9
8371,0,item_14
8372,0,item_6
8373,0,item_2
8374,0,item_2
8375,0,item_2
8376,0,item_1
8377,0,item_2
8378,0,item_6
8379,0,item_5
8380,0,item_2
8381,0,item_11
8382,0,item_2
8383,0,item_2
8384,0,item_2
8385,0,item_2
8386,0,item_9
8387,0,item_2
8388,0,item_3
8388,0,item_6
8388,0,item_9
8389,0,item_15
8390,0,item_3
8391,0,item_1
8392,0,item_11
8393,0,item_1
8393,0,item_11
8393,0,item_13
8393,0,item_15
8394,0,item_2
8395,0,item_2
8396,0,item_2
8397,0,item_2
8398,0,item_2
8399,0,item_2
8400,0,item_2
8401,0,item_2
8402,0,item_2
8403,0,item_2
8404,0,item_2
8405,0,item_2
8406,0,item_2
8407,0,item_2
8408,0,item_13
8409,0,item_2
8410,0,item_13
8411,0,item_2
8412,0,item_9
8412,0,item_2
8413,0,item_2
8414,0,item_11
8415,0,item_2
8416,0,item_2
8417,0,item_2
8418,0,item_1
8418,0,item_15
8419,0,item_2
8420,0,item_2
8421,0,item_2
8422,0,item_2
8423,0,item_15
8424,0,item_2
8425,0,item_6
8426,0,item_1
8427,0,item_13
8428,0,item_2
8429,0,item_15
8430,0,item_15
8431,0,item_2
8432,0,item_15
8433,0,item_14
8434,0,item_6
8435,0,item_2
8436,0,item_2
8437,0,item_2
8438,0,item_15
8438,0,item_2
8439,0,item_6
8440,0,item_15
8441,0,item_2
8442,0,item_15
8443,0,item_2
8444,0,item_2
8445,0,item_2
8446,0,item_2
8447,0,item_3
8448,0,item_2
8449,0,item_3
8450,0,item_2
8451,0,item_2
8452,0,item_2
8453,0,item_2
8454,0,item_2
8455,0,item_2
8456,0,item_2
8457,0,item_15
8458,0,item_2
8459,0,item_2
8460,0,item_4
8461,0,item_2
8462,0,item_16
8463,0,item_2
8464,0,item_2
8465,0,item_2
8466,0,item_11
8467,0,item_11
8468,0,item_5
8469,0,item_11
8469,0,item_15
8470,0,item_5
8471,0,item_4
8472,0,item_6
8473,0,item_2
8474,0,item_3
8475,0,item_6
8476,0,item_5
8477,0,item_2
8478,0,item_11
8479,0,item_15
8480,0,item_2
8481,0,item_6
8482,0,item_2
8483,0,item_2
8484,0,item_2
8485,0,item_2
8486,0,item_2
8487,0,item_2
8488,0,item_2
8489,0,item_2
8490,0,item_2
8491,0,item_2
8492,0,item_2
8493,0,item_11
8494,0,item_2
8495,0,item_1
8496,0,item_15
8496,0,item_2
8497,0,item_11
8498,0,item_2
8499,0,item_2
8500,0,item_1
8501,0,item_2
8502,0,item_2
8503,0,item_1
8504,0,item_6
8505,0,item_6
8506,0,item_9
8507,0,item_15
8508,0,item_6
8509,0,item_9
8510,0,item_5
8511,0,item_6
8512,0,item_2
8513,0,item_2
8514,0,item_2
8515,0,item_8
8515,0,item_15
8516,0,item_15
8517,0,item_2
8518,0,item_2
8519,0,item_11
8520,0,item_2
8521,0,item_15
8522,0,item_2
8523,0,item_11
8523,0,item_15
8524,0,item_2
8525,0,item_15
8526,0,item_11
8527,0,item_2
8528,0,item_5
8529,0,item_5
8530,0,item_5
8531,0,item_2
8532,0,item_2
8533,0,item_2
8534,0,item_3
8535,0,item_14
8536,0,item_14
8537,0,item_13
8538,0,item_4
8538,0,item_15
8539,0,item_2
8540,0,item_15
8541,0,item_1
8541,0,item_14
8542,0,item_2
8543,0,item_1
8544,0,item_5
8545,0,item_2
8546,0,item_6
8547,0,item_11
8548,0,item_5
8549,0,item_6
8550,0,item_5
8551,0,item_15
8552,0,item_2
8553,0,item_5
8554,0,item_11
8555,0,item_15
8556,0,item_15
8557,0,item_2
8558,0,item_14
8559,0,item_2
8560,0,item_2
8561,0,item_2
8562,0,item_2
8563,0,item_2
8564,0,item_2
8565,0,item_2
8566,0,item_2
8567,0,item_2
8568,0,item_2
8569,0,item_2
8570,0,item_2
8571,0,item_2
8572,0,item_2
8573,0,item_2
8574,0,item_1
8575,0,item_9
8576,0,item_4
8577,0,item_2
8578,0,item_13
8579,0,item_5
8580,0,item_2
8581,0,item_14
8582,0,item_15
8583,0,item_9
8584,0,item_13
8584,0,item_15
8585,0,item_15
8586,0,item_13
8587,0,item_11
8588,0,item_2
8589,0,item_2
8590,0,item_2
8591,0,item_5
8592,0,item_2
8593,0,item_2
8594,0,item_2
8595,0,item_2
8596,0,item_2
8597,0,item_16
8598,0,item_9
8599,0,item_2
8600,0,item_2
8601,0,item_14
8602,0,item_2
8603,0,item_9
8604,0,item_15
8605,0,item_9
8606,0,item_11
8606,0,item_14
8607,0,item_1
8608,0,item_5
8609,0,item_3
8610,0,item_2
8611,0,item_4
8612,0,item_14
8613,0,item_5
8614,0,item_1
8615,0,item_6
8616,0,item_2
8617,0,item_9
8618,0,item_15
8619,0,item_2
8620,0,item_11
8621,0,item_15
8622,0,item_9
8623,0,item_15
8624,0,item_2
8625,0,item_5
8626,0,item_1
8627,0,item_2
8628,0,item_11
8629,0,item_13
8630,0,item_9
8631,0,item_10
8632,0,item_1
8632,0,item_11
8632,0,item_15
8633,0,item_15
8634,0,item_9
8635,0,item_2
8636,0,item_4
8636,0,item_6
8637,0,item_11
8638,0,item_5
8639,0,item_6
8640,0,item_14
8641,0,item_14
8642,0,item_1
8642,0,item_11
8642,0,item_15
8643,0,item_13
8644,0,item_13
8645,0,item_16
8646,0,item_11
8647,0,item_2
8648,0,item_1
8648,0,item_11
8649,0,item_13
8650,0,item_2
8651,0,item_15
8652,0,item_9
8653,0,item_1
8654,0,item_2
8655,0,item_2
8656,0,item_2
8657,0,item_15
8658,0,item_6
8659,0,item_5
8660,0,item_11
8661,0,item_2
8662,0,item_14
8663,0,item_14
8664,0,item_11
8664,0,item_14
8664,0,item_15
8664,0,item_2
8665,0,item_1
8665,0,item_6
8666,0,item_2
8667,0,item_2
8668,0,item_5
8669,0,item_2
8670,0,item_11
8671,0,item_1
8672,0,item_4
8673,0,item_3
8674,0,item_10
8675,0,item_15
8676,0,item_11
8676,0,item_14
8676,0,item_15
8677,0,item_7
8678,0,item_2
8679,0,item_2
8680,0,item_2
8681,0,item_2
8682,0,item_9
8682,0,item_2
8683,0,item_2
8684,0,item_13
8685,0,item_6
8686,0,item_2
8687,0,item_1
8688,0,item_10
8689,0,item_2
8690,0,item_2
8691,0,item_13
8692,0,item_10
8693,0,item_5
8694,0,item_14
8695,0,item_13
8696,0,item_13
8697,0,item_11
8697,0,item_13
8697,0,item_15
8697,0,item_2
8698,0,item_11
8699,0,item_13
8700,0,item_13
8701,0,item_2
8702,0,item_2
8703,0,item_2
8704,0,item_2
8705,0,item_2
8706,0,item_2
8707,0,item_2
8708,0,item_2
8709,0,item_2
8710,0,item_2
8711,0,item_2
8712,0,item_2
8713,0,item_2
8714,0,item_2
8715,0,item_2
8716,0,item_2
8717,0,item_2
8718,0,item_2
8719,0,item_2
8720,0,item_2
8721,0,item_2
8722,0,item_2
8723,0,item_2
8724,0,item_2
8725,0,item_15
8726,0,item_3
8727,0,item_4
8728,0,item_4
8729,0,item_15
8729,0,item_2
8730,0,item_5
8731,0,item_13
8732,0,item_6
8733,0,item_3
8733,0,item_6
8734,0,item_5
8735,0,item_5
8736,0,item_9
8737,0,item_5
8738,0,item_2
8739,0,item_1
8740,0,item_2
8741,0,item_2
8742,0,item_2
8743,0,item_4
8743,0,item_9
8744,0,item_4
8745,0,item_2
8746,0,item_2
8747,0,item_14
8748,0,item_15
8749,0,item_2
8750,0,item_11
8751,0,item_4
8752,0,item_2
8753,0,item_2
8754,0,item_15
8755,0,item_15
8756,0,item_4
8757,0,item_2
8758,0,item_2
8759,0,item_1
8759,0,item_13
8759,0,item_15
8760,0,item_2
8761,0,item_13
8762,0,item_2
8763,0,item_2
8764,0,item_15
8765,0,item_2
8766,0,item_11
8767,0,item_2
8768,0,item_11
8769,0,item_13
8770,0,item_2
8771,0,item_15
8772,0,item_2
8773,0,item_1
8774,0,item_13
8775,0,item_1
8776,0,item_14
8777,0,item_3
8778,0,item_15
8779,0,item_2
8780,0,item_1
8781,0,item_2
8782,0,item_10
8783,0,item_2
8784,0,item_6
8785,0,item_2
8786,0,item_4
8786,0,item_5
8787,0,item_2
8788,0,item_2
8789,0,item_2
8790,0,item_5
8791,0,item_10
8791,0,item_15
8792,0,item_2
8793,0,item_15
8794,0,item_2
8795,0,item_13
8796,0,item_2
8797,0,item_5
8798,0,item_2
8799,0,item_2
8800,0,item_15
8801,0,item_2
8802,0,item_2
8803,0,item_5
8804,0,item_1
8804,0,item_2
8805,0,item_2
8806,0,item_15
8807,0,item_6
8808,0,item_2
8809,0,item_5
8810,0,item_5
8811,0,item_2
8812,0,item_6
8813,0,item_13
8814,0,item_2
8815,0,item_13
8816,0,item_13
8817,0,item_1
8817,0,item_15
8817,0,item_2
8818,0,item_9
8819,0,item_14
8820,0,item_3
8821,0,item_1
8821,0,item_11
8821,0,item_2
8822,0,item_5
8823,0,item_5
8824,0,item_2
8825,0,item_2
8826,0,item_2
8827,0,item_2
8828,0,item_2
8829,0,item_2
8830,0,item_2
8831,0,item_2
8832,0,item_2
8833,0,item_2
8834,0,item_2
8835,0,item_2
8836,0,item_2
8837,0,item_2
8838,0,item_2
8839,0,item_2
8840,0,item_2
8841,0,item_2
8842,0,item_2
8843,0,item_2
8844,0,item_2
8845,0,item_2
8846,0,item_2
8847,0,item_2
8848,0,item_2
8849,0,item_2
8850,0,item_2
8851,0,item_2
8852,0,item_9
8853,0,item_11
8853,0,item_2
8854,0,item_15
8855,0,item_15
8856,0,item_2
8857,0,item_2
8858,0,item_15
8859,0,item_15
8859,0,item_2
8860,0,item_3
8861,0,item_2
8862,0,item_2
8863,0,item_9
8864,0,item_8
8865,0,item_15
8866,0,item_11
8866,0,item_14
8867,0,item_2
8868,0,item_15
8869,0,item_11
8870,0,item_5
8871,0,item_6
8872,0,item_2
8873,0,item_11
8873,0,item_15
8874,0,item_2
8875,0,item_2
8876,0,item_16
8877,0,item_6
8878,0,item_2
8879,0,item_2
8880,0,item_11
8881,0,item_13
8882,0,item_9
8883,0,item_15
8884,0,item_9
8885,0,item_2
8886,0,item_11
8886,0,item_15
8886,0,item_2
8887,0,item_2
8888,0,item_2
8889,0,item_2
8890,0,item_1
8890,0,item_15
8891,0,item_15
8892,0,item_2
8893,0,item_7
8893,0,item_10
8894,0,item_5
8895,0,item_5
8895,0,item_15
8896,0,item_3
8897,0,item_14
8898,0,item_12
8899,0,item_2
8900,0,item_2
8901,0,item_1
8901,0,item_15
8901,0,item_2
8902,0,item_2
8903,0,item_6
8904,0,item_9
8905,0,item_13
8906,0,item_14
8907,0,item_11
8907,0,item_14
8907,0,item_15
8908,0,item_15
8909,0,item_11
8910,0,item_13
8911,0,item_5
8912,0,item_2
8913,0,item_11
8914,0,item_2
8915,0,item_5
8916,0,item_4
8917,0,item_6
8918,0,item_2
8919,0,item_2
8920,0,item_2
8921,0,item_11
8922,0,item_2
8923,0,item_2
8924,0,item_11
8925,0,item_15
8926,0,item_2
8927,0,item_13
8928,0,item_11
8928,0,item_14
8929,0,item_13
8930,0,item_1
8930,0,item_15
8931,0,item_15
8932,0,item_2
8933,0,item_2
8934,0,item_2
8935,0,item_2
8936,0,item_2
8937,0,item_2
8938,0,item_2
8939,0,item_2
8940,0,item_2
8941,0,item_2
8942,0,item_2
8943,0,item_2
8944,0,item_2
8945,0,item_15
8946,0,item_8
8947,0,item_2
8948,0,item_15
8949,0,item_2
8950,0,item_4
8951,0,item_9
8952,0,item_2
8953,0,item_2
8954,0,item_13
8955,0,item_5
8956,0,item_1
8956,0,item_2
8957,0,item_2
8958,0,item_14
8959,0,item_2
8960,0,item_11
8961,0,item_1
8962,0,item_2
8963,0,item_9
8964,0,item_9
8965,0,item_2
8966,0,item_13
8967,0,item_15
8968,0,item_9
8969,0,item_9
8970,0,item_2
8971,0,item_2
8972,0,item_2
8973,0,item_2
8974,0,item_3
8975,0,item_1
8975,0,item_2
8976,0,item_11
8977,0,item_10
8978,0,item_2
8979,0,item_13
8980,0,item_9
8981,0,item_2
8982,0,item_15
8983,0,item_16
8984,0,item_13
8985,0,item_14
8986,0,item_14
8987,0,item_1
8987,0,item_11
8987,0,item_15
8987,0,item_2
8988,0,item_14
8989,0,item_14
8990,0,item_3
8991,0,item_11
8991,0,item_14
8991,0,item_2
8992,0,item_1
8993,0,item_15
8993,0,item_2
8994,0,item_11
8994,0,item_13
8994,0,item_14
8995,0,item_2
8996,0,item_2
8997,0,item_6
8998,0,item_2
8999,0,item_11
9000,0,item_15
9001,0,item_2
9002,0,item_3
9003,0,item_4
9004,0,item_11
9004,0,item_14
9005,0,item_2
9006,0,item_14
9007,0,item_11
9007,0,item_14
9007,0,item_2
9008,0,item_2
9009,0,item_11
9009,0,item_15
9009,0,item_2
9010,0,item_1
9011,0,item_15
9012,0,item_2
9013,0,item_11
9014,0,item_2
9015,0,item_15
9016,0,item_2
9017,0,item_15
9018,0,item_13
9019,0,item_3
9020,0,item_2
9021,0,item_1
9022,0,item_2
9023,0,item_11
9024,0,item_13
9025,0,item_2
9026,0,item_2
9027,0,item_2
9028,0,item_2
9029,0,item_2
9030,0,item_2
9031,0,item_2
9032,0,item_2
9033,0,item_2
9034,0,item_2
9035,0,item_2
9036,0,item_2
9037,0,item_2
9038,0,item_2
9039,0,item_2
9040,0,item_2
9041,0,item_2
9042,0,item_2
9043,0,item_7
9044,0,item_2
9045,0,item_2
9046,0,item_2
9047,0,item_3
9047,0,item_8
9048,0,item_6
9049,0,item_2
9050,0,item_7
9051,0,item_5
9052,0,item_15
9053,0,item_7
9054,0,item_11
9055,0,item_2
9056,0,item_11
9057,0,item_2
9058,0,item_2
9059,0,item_4
9059,0,item_5
9060,0,item_13
9061,0,item_1
9061,0,item_15
9062,0,item_2
9063,0,item_9
9064,0,item_15
9065,0,item_1
9065,0,item_15
9066,0,item_2
9067,0,item_14
9068,0,item_2
9069,0,item_11
9069,0,item_15
9069,0,item_2
9070,0,item_15
9071,0,item_15
9072,0,item_15
9073,0,item_16
9074,0,item_11
9074,0,item_13
9075,0,item_2
9076,0,item_2
9077,0,item_4
9078,0,item_15
9079,0,item_9
9080,0,item_6
9081,0,item_11
9082,0,item_2
9083,0,item_3
9084,0,item_13
9085,0,item_11
9086,0,item_2
9087,0,item_15
9088,0,item_11
9089,0,item_2
9090,0,item_4
9091,0,item_5
9092,0,item_5
9093,0,item_2
9094,0,item_11
9095,0,item_11
9096,0,item_2
9097,0,item_6
9098,0,item_12
9098,0,item_2
9099,0,item_2
9100,0,item_15
9101,0,item_14
9102,0,item_11
9102,0,item_2
9103,0,item_6
9104,0,item_9
9105,0,item_16
9106,0,item_1
9106,0,item_15
9107,0,item_9
9108,0,item_6
9109,0,item_2
9110,0,item_2
9111,0,item_13
9112,0,item_11
9113,0,item_1
9113,0,item_11
9113,0,item_15
9114,0,item_2
9115,0,item_2
9116,0,item_2
9117,0,item_2
9118,0,item_4
9118,0,item_5
9118,0,item_9
9119,0,item_2
9120,0,item_6
9120,0,item_15
9121,0,item_11
9121,0,item_14
9122,0,item_15
9123,0,item_2
9124,0,item_1
9125,0,item_2
9126,0,item_2
9127,0,item_2
9128,0,item_14
9129,0,item_2
9130,0,item_2
9131,0,item_13
9132,0,item_3
9133,0,item_13
9134,0,item_2
9135,0,item_6
9136,0,item_2
9137,0,item_11
9137,0,item_13
9137,0,item_15
9137,0,item_2
9138,0,item_15
9139,0,item_1
9139,0,item_11
9139,0,item_15
9140,0,item_9
9141,0,item_1
9142,0,item_2
9143,0,item_2
9144,0,item_2
9145,0,item_4
9145,0,item_15
9146,0,item_1
9146,0,item_11
9147,0,item_12
9148,0,item_16
9149,0,item_14
9150,0,item_3
9150,0,item_4
9150,0,item_5
9151,0,item_2
9152,0,item_15
9152,0,item_2
9153,0,item_10
9154,0,item_6
9155,0,item_2
9156,0,item_9
9157,0,item_13
9158,0,item_2
9159,0,item_2
9160,0,item_15
9161,0,item_1
9161,0,item_15
9162,0,item_11
9163,0,item_11
9163,0,item_14
9164,0,item_1
9165,0,item_13
9166,0,item_2
9167,0,item_2
9168,0,item_2
9169,0,item_2
9170,0,item_2
9171,0,item_2
9172,0,item_2
9173,0,item_2
9174,0,item_2
9175,0,item_2
9176,0,item_2
9177,0,item_2
9178,0,item_2
9179,0,item_2
9180,0,item_2
9181,0,item_2
9182,0,item_2
9183,0,item_2
9184,0,item_2
9185,0,item_2
9186,0,item_2
9187,0,item_2
9188,0,item_2
9189,0,item_2
9190,0,item_2
9191,0,item_2
9192,0,item_2
9193,0,item_2
9194,0,item_2
9195,0,item_2
9196,0,item_2
9197,0,item_2
9198,0,item_2
9199,0,item_2
9200,0,item_13
9201,0,item_1
9202,0,item_6
9203,0,item_11
9204,0,item_2
9205,0,item_1
9206,0,item_2
9207,0,item_1
9207,0,item_11
9208,0,item_2
9209,0,item_2
9210,0,item_11
9211,0,item_15
9212,0,item_3
9213,0,item_9
9214,0,item_13
9215,0,item_6
9216,0,item_11
9217,0,item_5
9217,0,item_6
9217,0,item_9
9218,0,item_15
9219,0,item_3
9220,0,item_2
9221,0,item_6
9222,0,item_2
9223,0,item_16
9224,0,item_2
9225,0,item_15
9226,0,item_2
9227,0,item_2
9228,0,item_15
9229,0,item_1
9230,0,item_2
9231,0,item_2
9232,0,item_11
9233,0,item_11
9234,0,item_2
9235,0,item_15
9236,0,item_15
9237,0,item_15
9238,0,item_1
9239,0,item_6
9240,0,item_2
9241,0,item_11
9242,0,item_2
9243,0,item_4
9244,0,item_5
9245,0,item_14
9246,0,item_1
9247,0,item_15
9248,0,item_9
9249,0,item_7
9250,0,item_15
9251,0,item_13
9252,0,item_2
9253,0,item_2
9254,0,item_5
9255,0,item_15
9256,0,item_5
9257,0,item_2
9258,0,item_15
9259,0,item_2
9260,0,item_6
9261,0,item_1
9262,0,item_2
9263,0,item_15
9264,0,item_13
9265,0,item_11
9266,0,item_15
9267,0,item_2
9268,0,item_9
9269,0,item_2
9270,0,item_5
9271,0,item_14
9272,0,item_1
9273,0,item_6
9274,0,item_1
9275,0,item_5
9276,0,item_9
9277,0,item_2
9278,0,item_13
9279,0,item_1
9279,0,item_11
9279,0,item_15
9279,0,item_2
9280,0,item_9
9280,0,item_2
9281,0,item_1
9282,0,item_2
9283,0,item_5
9284,0,item_5
9285,0,item_14
9286,0,item_2
9287,0,item_2
9288,0,item_7
9288,0,item_15
9288,0,item_2
9289,0,item_2
9290,0,item_13
9291,0,item_11
9291,0,item_14
9292,0,item_2
9293,0,item_2
9294,0,item_2
9295,0,item_1
9295,0,item_15
9296,0,item_2
9297,0,item_4
9298,0,item_2
9299,0,item_6
9299,0,item_15
9300,0,item_6
9301,0,item_2
9302,0,item_2
9303,0,item_15
9304,0,item_11
9304,0,item_13
9304,0,item_14
9304,0,item_15
9304,0,item_16
9305,0,item_8
9306,0,item_15
9307,0,item_6
9308,0,item_6
9309,0,item_10
9310,0,item_15
9310,0,item_2
9311,0,item_6
9312,0,item_14
9313,0,item_15
9314,0,item_11
9315,0,item_2
9316,0,item_2
9317,0,item_11
9317,0,item_14
9317,0,item_2
9318,0,item_4
9318,0,item_2
9319,0,item_13
9319,0,item_15
9320,0,item_2
9321,0,item_13
9322,0,item_1
9322,0,item_11
9323,0,item_2
9324,0,item_15
9325,0,item_2
9326,0,item_11
9327,0,item_15
9328,0,item_2
9329,0,item_15
9330,0,item_2
9331,0,item_2
9332,0,item_2
9333,0,item_2
9334,0,item_2
9335,0,item_2
9336,0,item_2
9337,0,item_2
9338,0,item_2
9339,0,item_2
9340,0,item_2
9341,0,item_2
9342,0,item_2
9343,0,item_2
9344,0,item_2
9345,0,item_2
9346,0,item_2
9347,0,item_2
9348,0,item_2
9349,0,item_2
9350,0,item_2
9351,0,item_2
9352,0,item_2
9353,0,item_2
9354,0,item_2
9355,0,item_2
9356,0,item_2
9357,0,item_2
9358,0,item_3
9359,0,item_2
9360,0,item_14
9361,0,item_2
9362,0,item_2
9363,0,item_13
9364,0,item_4
9365,0,item_1
9365,0,item_3
9366,0,item_2
9367,0,item_15
9368,0,item_6
9369,0,item_11
9370,0,item_2
9371,0,item_2
9372,0,item_15
9373,0,item_3
9374,0,item_2
9375,0,item_5
9376,0,item_2
9377,0,item_15
9378,0,item_10
9379,0,item_1
9379,0,item_2
9380,0,item_2
9381,0,item_9
9382,0,item_2
9383,0,item_13
9384,0,item_13
9385,0,item_4
9386,0,item_2
9387,0,item_2
9388,0,item_15
9389,0,item_15
9390,0,item_2
9391,0,item_2
9392,0,item_2
9393,0,item_3
9394,0,item_2
9395,0,item_2
9396,0,item_11
9396,0,item_14
9397,0,item_2
9398,0,item_4
9398,0,item_5
9399,0,item_14
9400,0,item_3
9401,0,item_15
9402,0,item_15
9403,0,item_2
9404,0,item_15
9404,0,item_2
9405,0,item_9
9406,0,item_2
9407,0,item_1
9408,0,item_2
9409,0,item_2
9410,0,item_15
9411,0,item_2
9412,0,item_5
9413,0,item_15
9414,0,item_11
9415,0,item_11
9416,0,item_3
9417,0,item_5
9418,0,item_11
9419,0,item_15
9420,0,item_14
9421,0,item_3
9422,0,item_13
9423,0,item_15
9424,0,item_15
9425,0,item_9
9426,0,item_2
9427,0,item_11
9428,0,item_4
9428,0,item_5
9429,0,item_11
9430,0,item_6
9431,0,item_8
9432,0,item_14
9433,0,item_13
9434,0,item_11
9434,0,item_15
9435,0,item_11
9436,0,item_13
9437,0,item_2
9438,0,item_11
9439,0,item_11
9440,0,item_3
9441,0,item_10
9442,0,item_6
9443,0,item_2
9444,0,item_2
9445,0,item_2
9446,0,item_2
9447,0,item_2
9448,0,item_2
9449,0,item_2
9450,0,item_2
9451,0,item_2
9452,0,item_2
9453,0,item_2
9454,0,item_2
9455,0,item_2
9456,0,item_2
9457,0,item_2
9458,0,item_2
9459,0,item_2
9460,0,item_2
9461,0,item_2
9462,0,item_2
9463,0,item_2
9464,0,item_2
9465,0,item_2
9466,0,item_2
9467,0,item_2
9468,0,item_11
9469,0,item_3
9470,0,item_1
9471,0,item_14
9472,0,item_2
9473,0,item_2
9474,0,item_2
9475,0,item_13
9476,0,item_11
9477,0,item_9
9478,0,item_3
9479,0,item_6
9480,0,item_6
9481,0,item_13
9482,0,item_11
9482,0,item_14
9483,0,item_9
9484,0,item_15
9485,0,item_11
9485,0,item_15
9486,0,item_15
9487,0,item_15
9488,0,item_2
9489,0,item_9
9490,0,item_2
9491,0,item_15
9492,0,item_2
9493,0,item_14
9494,0,item_11
9494,0,item_15
9495,0,item_15
9496,0,item_3
9497,0,item_1
9498,0,item_8
9499,0,item_14
9500,0,item_15
9501,0,item_11
9502,0,item_5
9503,0,item_2
9504,0,item_15
9505,0,item_2
9506,0,item_10
9507,0,item_2
9508,0,item_2
9509,0,item_11
9509,0,item_14
9509,0,item_15
9509,0,item_2
9510,0,item_5
9511,0,item_9
9512,0,item_3
9513,0,item_9
9514,0,item_9
9515,0,item_15
9516,0,item_2
9517,0,item_6
9518,0,item_2
9519,0,item_4
9520,0,item_2
9521,0,item_15
9522,0,item_2
9523,0,item_2
9524,0,item_2
9525,0,item_2
9526,0,item_2
9527,0,item_2
9528,0,item_2
9529,0,item_2
9530,0,item_2
9531,0,item_2
9532,0,item_2
9533,0,item_2
9534,0,item_5
9535,0,item_2
9536,0,item_6
9537,0,item_1
9538,0,item_6
9539,0,item_2
9540,0,item_3
9540,0,item_13
9541,0,item_9
9542,0,item_4
9543,0,item_2
9544,0,item_5
9545,0,item_9
9546,0,item_2
9547,0,item_10
9548,0,item_2
9549,0,item_4
9550,0,item_6
9551,0,item_2
9552,0,item_6
9553,0,item_15
9554,0,item_2
9555,0,item_6
9556,0,item_4
9556,0,item_5
9557,0,item_2
9558,0,item_11
9559,0,item_2
9560,0,item_4
9561,0,item_13
9562,0,item_5
9563,0,item_13
9564,0,item_2
9565,0,item_2
9566,0,item_2
9567,0,item_2
9568,0,item_15
9569,0,item_14
9569,0,item_15
9570,0,item_4
9571,0,item_2
9572,0,item_11
9572,0,item_16
9573,0,item_6
9574,0,item_13
9575,0,item_15
9576,0,item_4
9577,0,item_1
9578,0,item_2
9579,0,item_11
9580,0,item_11
9581,0,item_6
9582,0,item_15
9583,0,item_11
9584,0,item_8
9585,0,item_11
9586,0,item_13
9586,0,item_15
9587,0,item_2
9588,0,item_15
9589,0,item_15
9590,0,item_11
9591,0,item_10
9592,0,item_4
9593,0,item_1
9594,0,item_1
9594,0,item_15
9595,0,item_13
9596,0,item_6
9597,0,item_9
9597,0,item_2
9598,0,item_6
9599,0,item_1
9600,0,item_2
9601,0,item_1
9602,0,item_2
9603,0,item_2
9604,0,item_2
9605,0,item_2
9606,0,item_2
9607,0,item_2
9608,0,item_2
9609,0,item_2
9610,0,item_2
9611,0,item_2
9612,0,item_2
9613,0,item_2
9614,0,item_3
9614,0,item_4
9615,0,item_2
9616,0,item_5
9617,0,item_2
9618,0,item_4
9619,0,item_12
9620,0,item_13
9621,0,item_2
9622,0,item_15
9622,0,item_2
9623,0,item_11
9624,0,item_16
9625,0,item_9
9626,0,item_2
9627,0,item_10
9628,0,item_2
9629,0,item_15
9630,0,item_14
9631,0,item_4
9632,0,item_4
9633,0,item_1
9633,0,item_11
9634,0,item_2
9635,0,item_3
9636,0,item_2
9637,0,item_9
9638,0,item_4
9639,0,item_2
9640,0,item_6
9641,0,item_2
9642,0,item_2
9643,0,item_14
9644,0,item_14
9645,0,item_14
9646,0,item_6
9647,0,item_14
9648,0,item_2
9649,0,item_2
9650,0,item_2
9651,0,item_1
9651,0,item_15
9652,0,item_5
9652,0,item_6
9653,0,item_15
9654,0,item_6
9655,0,item_15
9655,0,item_2
9656,0,item_13
9657,0,item_6
9658,0,item_2
9659,0,item_9
9660,0,item_3
9661,0,item_2
9662,0,item_2
9663,0,item_2
9664,0,item_5
9665,0,item_13
9666,0,item_6
9667,0,item_2
9668,0,item_6
9669,0,item_15
9670,0,item_5
9671,0,item_9
9672,0,item_6
9673,0,item_15
9674,0,item_2
9675,0,item_2
9676,0,item_2
9677,0,item_2
9678,0,item_2
9679,0,item_2
9680,0,item_2
9681,0,item_2
9682,0,item_2
9683,0,item_3
9684,0,item_1
9685,0,item_2
9686,0,item_11
9687,0,item_5
9688,0,item_2
9689,0,item_5
9690,0,item_4
9690,0,item_5
9691,0,item_11
9691,0,item_15
9692,0,item_15
9693,0,item_5
9694,0,item_3
9695,0,item_2
9696,0,item_6
9696,0,item_13
9697,0,item_13
9698,0,item_2
9699,0,item_15
9700,0,item_2
9701,0,item_8
9702,0,item_2
9703,0,item_6
9704,0,item_1
9704,0,item_15
9705,0,item_15
9706,0,item_11
9706,0,item_2
9707,0,item_15
9708,0,item_5
9709,0,item_2
9710,0,item_2
9711,0,item_1
9711,0,item_11
9711,0,item_14
9711,0,item_15
9711,0,item_2
